Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-05,'0198,GDB ,GDB HOLDINGS BERHAD,,0.3,0.305,0.295,0.295,"346,100",1,-0.005 ,-1.67%,decreasing,"925,400",0.220 - 0.380,2.00,6.78%,4.18,184.4M,7,1,1.64,0.295 / 0.300,23.22,41.73,,0.4,,"182,000 / 100,000",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-05,'0106,REXIT ,REXIT BERHAD,,0.6,0.600,0.600,0.600,-,0,0.000 ,0.00%,,"34,300",0.525 - 0.750,3.00,5.00%,4.16,113.6M,14,5,3.00,0.605 / 0.640,20.80,11.61,,0.0,,"2,000 / 14,800",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-05,'0005,UCREST ,UCREST BERHAD,,0.14,0.140,0.135,0.140,"779,800",0,0.000 ,0.00%,,"3,984,100",0.125 - 0.340,0.00,0.00%,1.69,65.0M,8,2,1.67,0.135 / 0.140,20.17,6.22,,0.2,,"3,219,000 / 653,200",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-05,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.27,0.270,0.265,0.270,"69,900",0,0.000 ,0.00%,,"2,011,400",0.260 - 0.405,0.50,1.85%,3.01,135.0M,9,1,1.78,0.265 / 0.270,19.87,18.71,,0.0,,"131,400 / 160,000",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-05,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.14,1.160,1.140,1.150,"587,500",1,+0.010 ,+0.88%,increasing,"932,000",0.805 - 1.450,2.00,1.74%,6.59,641.2M,17,2,3.38,1.150 / 1.160,19.38,48.05,,0.6,,"6,100 / 130,000",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-05,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.16999999999999998,0.185,0.170,0.175,"14,655,800",1,+0.005 ,+2.94%,increasing,"34,394,100",0.150 - 0.275,0.00,0.00%,1.04,213.8M,17,6,5.83,0.170 / 0.175,34.67,3.10,,0.4,,"3,495,400 / 2,149,200",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-05,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.32,0.325,0.320,0.325,"391,000",1,+0.005 ,+1.56%,increasing,"307,300",0.275 - 0.375,1.50,4.62%,3.32,96.8M,10,1,1.63,0.325 / 0.330,16.60,35.03,,1.3,,"127,000 / 83,300",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-05,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.51,0.520,0.495,0.500,"1,198,300",2,-0.010 ,-1.96%,decreasing,"301,500",0.280 - 0.585,0.50,1.00%,3.65,158.9M,14,5,2.08,0.495 / 0.500,15.21,9.30,,4.0,,"18,500 / 6,000",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-05,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.51,1.510,1.490,1.490,"533,900",2,-0.020 ,-1.32%,decreasing,"1,776,700",0.905 - 1.730,0.00,0.00%,3.75,345.7M,40,6,6.08,1.490 / 1.500,15.30,25.59,,0.3,,"44,700 / 100",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-05,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.375,0.380,0.360,0.360,"177,600",3,-0.015 ,-4.00%,decreasing,"930,800",0.305 - 0.795,1.02,2.83%,3.52,60.9M,10,2,1.50,0.360 / 0.370,14.67,19.13,,0.2,,"27,000 / 6,000",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-09-05,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.23,1.310,1.230,1.280,"14,622,000",5,+0.050 ,+4.07%,increasing,"19,858,200",0.635 - 1.230,0.00,0.00%,7.46,801.3M,17,7,4.92,1.280 / 1.290,28.69,17.53,,0.7,,"123,100 / 165,500",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-09-05,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.6,0.580,0.580,0.580,"3,000",4,-0.020 ,-3.33%,decreasing,"42,200",0.305 - 0.700,0.00,0.00%,1.74,97.1M,33,0,4.77,0.570 / 0.600,14.30,121.61,,0.1,,"1,400 / 10,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-09-05,'0158,SCC ,SCC HOLDINGS BERHAD,,0.485,0.520,0.520,0.520,"7,200",7,+0.035 ,+7.22%,increasing,"24,500",0.470 - 0.560,3.40,6.54%,4.30,73.4M,12,1,1.68,0.495 / 0.520,13.90,47.55,,0.3,,"3,000 / 60,600",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-09-05,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.16,0.160,0.150,0.155,"16,022,700",1,-0.005 ,-3.13%,decreasing,"12,988,700",0.125 - 0.195,0.00,0.00%,1.31,459.8M,12,2,1.63,0.155 / 0.160,13.77,7.62,,1.2,,"3,465,400 / 14,344,500",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-09-05,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.055,0.055,0.055,0.055,"1,941,400",0,0.000 ,0.00%,,"13,707,500",0.050 - 0.160,0.00,0.00%,0.79,115.6M,7,1,0.93,0.055 / 0.060,13.37,4.97,,0.1,,"103,600 / 8,406,200",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-09-05,'0162,WIDAD ,WIDAD GROUP BERHAD,,0.215,0.225,0.215,0.225,"2,520,400",2,+0.010 ,+4.65%,increasing,"1,797,000",0.215 - 0.390,0.00,0.00%,0.93,552.3M,24,2,3.28,0.215 / 0.225,13.55,9.96,,1.4,,"415,000 / 378,400",https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-09-05,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.44,0.440,0.410,0.420,"516,700",4,-0.020 ,-4.55%,decreasing,"666,200",0.160 - 0.650,1.88,4.48%,4.59,92.4M,9,0,1.59,0.415 / 0.420,17.38,85.45,,0.8,,"16,300 / 47,100",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-09-05,'0193,KAB ,KEJURUTERAAN ASASTERA BERHAD,,0.3,0.310,0.300,0.305,"3,952,800",1,+0.005 ,+1.67%,increasing,"1,540,400",0.185 - 0.305,1.00,3.28%,2.04,108.0M,15,1,1.91,0.305 / 0.310,12.75,37.51,,2.6,,"18,500 / 1,037,700",https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-09-05,'0039,GFM ,GFM SERVICES BERHAD,,0.35500000000000004,0.355,0.340,0.340,"765,800",3,-0.015 ,-4.23%,decreasing,"2,218,800",0.335 - 0.565,1.10,3.24%,2.67,160.1M,13,1,1.62,0.340 / 0.345,12.71,29.14,,0.3,,"78,300 / 20,000",https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-09-05,'0084,TECFAST ,TECHFAST HOLDINGS BERHAD,,0.295,0.300,0.295,0.295,"62,300",0,0.000 ,0.00%,,"1,350,300",0.245 - 0.505,1.00,3.39%,1.42,67.3M,21,2,2.57,0.290 / 0.295,12.35,12.51,,0.0,,"85,000 / 33,300",https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-09-05,'0026,NOVAMSC ,NOVA MSC BERHAD,,0.09,0.090,0.085,0.090,"708,200",0,0.000 ,0.00%,,"2,140,400",0.085 - 0.185,0.00,0.00%,0.99,67.6M,9,1,1.13,0.085 / 0.090,12.38,7.07,,0.3,,"1,909,700 / 2,623,400",https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-09-05,'0187,BCMALL ,BCM ALLIANCE BERHAD,,0.15,0.150,0.145,0.145,"583,200",1,-0.005 ,-3.33%,decreasing,"341,800",0.145 - 0.250,0.20,1.38%,1.48,61.1M,10,1,1.21,0.145 / 0.150,12.33,22.30,,1.7,,"1,588,600 / 231,000",https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-09-05,'0032,REDTONE ,REDTONE INTERNATIONAL BERHAD,,0.41000000000000003,0.420,0.400,0.405,"4,496,700",1,-0.005 ,-1.22%,decreasing,"3,437,800",0.150 - 0.465,1.00,2.47%,2.52,307.3M,16,2,1.89,0.400 / 0.405,11.75,23.89,,1.3,,"27,500 / 24,600",https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
2019-09-05,'0180,KTC ,KIM TECK CHEONG CONSOLIDATED BERHAD,,0.145,0.150,0.140,0.145,"434,000",0,0.000 ,0.00%,,"379,800",0.130 - 0.205,0.00,0.00%,2.32,74.0M,6,0,0.69,0.145 / 0.150,11.05,122.55,,1.1,,"497,000 / 374,500",https://www.klsescreener.com/v2/stocks/view/0180/kim-teck-cheong-consolidated-berhad
2019-09-05,'0146,JFTECH ,JF TECHNOLOGY BERHAD,,0.745,0.765,0.745,0.765,"657,300",4,+0.020 ,+2.68%,increasing,"67,300",0.640 - 1.020,0.00,0.00%,1.58,160.7M,48,7,5.09,0.765 / 0.770,10.52,10.96,,9.8,,"1,400 / 10,000",https://www.klsescreener.com/v2/stocks/view/0146/jf-technology-berhad
