Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-09-10,'0198,GDB ,GDB HOLDINGS BERHAD,,0.3,0.300,0.295,0.300,"131,900",0,0.000 ,0.00%,,"923,000",0.220 - 0.370,2.00,6.67%,4.18,187.5M,7,1,1.67,0.295 / 0.300,23.22,41.73,,0.1,,"43,700 / 298,000",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-09-10,'0106,REXIT ,REXIT BERHAD,,0.6,0.640,0.620,0.640,"10,000",8,+0.040 ,+6.67%,increasing,"32,900",0.525 - 0.750,3.00,4.69%,4.16,121.2M,15,6,3.20,0.600 / 0.640,20.80,11.61,,0.3,,"16,200 / 9,800",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-09-10,'0005,UCREST ,UCREST BERHAD,,0.14500000000000002,0.150,0.140,0.140,"868,700",1,-0.005 ,-3.45%,decreasing,"3,956,300",0.125 - 0.340,0.00,0.00%,1.69,65.0M,8,2,1.67,0.140 / 0.145,20.17,6.22,,0.2,,"3,060,400 / 591,300",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-09-10,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.27,0.265,0.255,0.265,"543,200",1,-0.005 ,-1.85%,decreasing,"1,984,100",0.255 - 0.405,0.50,1.89%,3.01,132.5M,9,1,1.75,0.260 / 0.265,19.87,18.71,,0.3,,"170,000 / 54,600",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-09-10,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.15,1.160,1.150,1.160,"177,600",1,+0.010 ,+0.87%,increasing,"912,500",0.805 - 1.450,2.00,1.72%,6.59,646.8M,18,2,3.41,1.150 / 1.160,19.38,48.05,,0.2,,"23,000 / 400",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-09-10,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.17,0.170,0.165,0.170,"5,150,000",0,0.000 ,0.00%,,"32,175,700",0.150 - 0.275,0.00,0.00%,1.04,207.7M,16,5,5.67,0.170 / 0.175,34.67,3.10,,0.2,,"1,566,700 / 3,425,700",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-09-10,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.325,0.335,0.330,0.330,"588,900",1,+0.005 ,+1.54%,increasing,"314,500",0.275 - 0.375,1.50,4.55%,3.32,98.3M,10,1,1.65,0.325 / 0.335,16.60,35.03,,1.9,,"223,000 / 103,700",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-09-10,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.52,0.550,0.525,0.545,"1,846,500",5,+0.025 ,+4.81%,increasing,"359,600",0.280 - 0.580,0.50,0.92%,3.65,173.2M,15,6,2.27,0.540 / 0.545,15.21,9.30,,5.1,,"19,600 / 74,200",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-09-10,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.51,1.520,1.480,1.490,"401,000",2,-0.020 ,-1.32%,decreasing,"1,760,400",0.905 - 1.730,0.00,0.00%,3.75,345.7M,40,6,6.08,1.490 / 1.500,15.30,25.59,,0.2,,"101,900 / 1,400",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-09-10,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.37,0.370,0.360,0.360,"121,900",2,-0.010 ,-2.70%,decreasing,"901,300",0.305 - 0.795,1.02,2.83%,3.52,60.9M,10,2,1.50,0.360 / 0.365,14.67,19.13,,0.1,,"1,100 / 2,900",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
