Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-08-29,'0198,GDB ,GDB HOLDINGS BERHAD,,0.305,0.310,0.305,0.310,"181,500",1,+0.005 ,+1.64%,increasing,"913,100",0.220 - 0.415,2.00,6.45%,4.18,193.8M,7,1,1.72,0.305 / 0.310,23.22,41.73,,0.2,,"132,700 / 47,800",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-08-29,'0106,REXIT ,REXIT BERHAD,,0.635,0.600,0.600,0.600,"1,900",7,-0.035 ,-5.51%,decreasing,"34,900",0.525 - 0.750,3.00,5.00%,4.16,113.6M,14,5,3.00,0.600 / 0.630,20.80,11.61,,0.1,,"27,900 / 20,000",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-08-29,'0005,UCREST ,UCREST BERHAD,,0.135,0.135,0.130,0.135,"2,905,600",0,0.000 ,0.00%,,"3,978,200",0.125 - 0.340,0.00,0.00%,1.69,62.6M,8,2,1.61,0.135 / 0.140,20.17,6.22,,0.7,,"1,673,300 / 1,125,200",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-08-29,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.27,0.275,0.270,0.270,"317,900",0,0.000 ,0.00%,,"2,013,100",0.260 - 0.405,0.50,1.85%,3.01,135.0M,9,1,1.78,0.270 / 0.275,19.87,18.71,,0.2,,"2,100 / 138,400",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-08-29,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.11,1.120,1.100,1.110,"541,100",0,0.000 ,0.00%,,"968,900",0.805 - 1.450,2.00,1.80%,6.59,618.9M,17,2,3.26,1.110 / 1.120,19.38,48.05,,0.6,,"3,200 / 97,700",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-08-29,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.5549999999999999,0.585,0.565,0.570,"1,035,600",3,+0.015 ,+2.70%,increasing,"644,800",0.160 - 0.650,2.50,4.39%,6.12,94.1M,9,1,1.62,0.565 / 0.570,17.42,113.93,,1.6,,"39,700 / 150,400",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-08-29,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.17,0.175,0.170,0.170,"5,820,700",0,0.000 ,0.00%,,"38,242,400",0.150 - 0.275,0.00,0.00%,1.04,207.7M,16,5,5.67,0.170 / 0.175,34.67,3.10,,0.2,,"1,062,800 / 2,202,500",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-08-29,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.5,1.540,1.500,1.510,"552,000",1,+0.010 ,+0.67%,increasing,"1,749,900",0.905 - 1.730,0.00,0.00%,3.69,350.3M,41,6,7.14,1.510 / 1.530,17.44,24.12,,0.3,,"7,000 / 12,500",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-08-29,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.325,0.330,0.325,0.330,"158,000",1,+0.005 ,+1.54%,increasing,"320,000",0.275 - 0.375,1.50,4.55%,3.32,98.3M,10,1,1.65,0.325 / 0.330,16.60,35.03,,0.5,,"186,600 / 152,000",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-08-29,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.46,0.470,0.455,0.465,"674,700",1,+0.005 ,+1.09%,increasing,"235,600",0.280 - 0.595,0.50,1.08%,3.65,147.8M,13,5,1.94,0.460 / 0.465,15.21,9.30,,2.9,,"38,500 / 46,000",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-08-29,'0120,VIS ,VISDYNAMICS HOLDINGS BERHAD,,0.36,0.360,0.350,0.360,"95,700",0,0.000 ,0.00%,,"929,500",0.305 - 0.795,1.02,2.83%,3.52,60.9M,10,2,1.50,0.355 / 0.360,14.67,19.13,,0.1,,"30,000 / 78,200",https://www.klsescreener.com/v2/stocks/view/0120/visdynamics-holdings-berhad
2019-08-29,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.16,1.160,1.110,1.130,"4,019,100",3,-0.030 ,-2.59%,decreasing,"20,925,800",0.635 - 1.210,0.00,0.00%,7.46,707.4M,15,6,4.35,1.130 / 1.140,28.69,17.53,,0.2,,"262,900 / 105,100",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-08-29,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.58,0.580,0.580,0.580,-,0,0.000 ,0.00%,,"41,900",0.305 - 0.700,0.00,0.00%,1.74,97.1M,33,0,4.77,0.570 / 0.630,14.30,121.62,,0.0,,"10,000 / 6,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
