Date,Code,Name (Short),Name (Full),Perfect Pillar,Open,High,Low,Close,Volume,Tick Size,Change value,Change value (%),Change status,Average Volume,52w,DPS,DY,EPS,Market Cap,P/E,PSR,PTBV,Price Bid/Ask,ROE,RPS,RSI(14),Relative Volume,Stochastic(14),Volume (B/S),URL
2019-10-16,'0198,GDB ,GDB HOLDINGS BERHAD,,0.35,0.350,0.340,0.345,"898,700",1,-0.005 ,-1.43%,decreasing,"904,100",0.220 - 0.365,2.00,5.80%,4.18,215.6M,8,1,1.92,0.340 / 0.345,23.22,41.73,,1.0,,"327,000 / 20,000",https://www.klsescreener.com/v2/stocks/view/0198/gdb-holdings-berhad
2019-10-16,'0106,REXIT ,REXIT BERHAD,,0.64,0.640,0.640,0.640,-,0,0.000 ,0.00%,,"15,700",0.525 - 0.750,3.00,4.69%,4.16,121.2M,15,6,3.20,0.630 / 0.670,20.80,11.61,,0.0,,"10,000 / 2,000",https://www.klsescreener.com/v2/stocks/view/0106/rexit-berhad
2019-10-16,'0005,UCREST ,UCREST BERHAD,,0.14,0.145,0.135,0.140,"1,301,900",0,0.000 ,0.00%,,"3,094,600",0.125 - 0.335,0.00,0.00%,1.69,65.0M,8,2,1.67,0.135 / 0.140,20.17,6.22,,0.4,,"2,022,700 / 551,700",https://www.klsescreener.com/v2/stocks/view/0005/ucrest-berhad
2019-10-16,'0197,WEGMANS ,WEGMANS HOLDINGS BERHAD,,0.275,0.275,0.270,0.275,"294,600",0,0.000 ,0.00%,,"397,000",0.255 - 0.395,0.50,1.82%,3.01,137.5M,9,1,1.82,0.270 / 0.275,19.87,18.71,,0.7,,"68,000 / 9,600",https://www.klsescreener.com/v2/stocks/view/0197/wegmans-holdings-berhad
2019-10-16,'0127,JHM ,JHM CONSOLIDATION BERHAD,,1.36,1.370,1.340,1.350,"1,095,600",1,-0.010 ,-0.74%,decreasing,"1,130,400",0.805 - 1.410,2.00,1.48%,6.59,752.8M,20,3,3.97,1.350 / 1.360,19.38,48.05,,1.0,,"58,000 / 45,700",https://www.klsescreener.com/v2/stocks/view/0127/jhm-consolidation-berhad
2019-10-16,'0209,ISTONE ,I-STONE GROUP BERHAD,,0.225,0.255,0.225,0.245,"127,515,600",4,+0.020 ,+8.89%,increasing,"26,728,300",0.150 - 0.275,0.00,0.00%,1.04,299.3M,24,8,8.17,0.245 / 0.250,34.67,3.10,,4.8,,"3,128,500 / 2,925,400",https://www.klsescreener.com/v2/stocks/view/0209/i-stone-group-berhad
2019-10-16,'0040,OPENSYS ,OPENSYS (M) BERHAD,,0.335,0.335,0.335,0.335,"232,700",0,0.000 ,0.00%,,"289,000",0.275 - 0.365,1.50,4.48%,3.32,99.8M,10,1,1.68,0.335 / 0.340,16.60,35.03,,0.8,,"23,200 / 122,400",https://www.klsescreener.com/v2/stocks/view/0040/opensys-m-berhad
2019-10-16,'0201,NOVA ,NOVA WELLNESS GROUP BERHAD,,0.655,0.665,0.630,0.635,"2,387,400",4,-0.020 ,-3.05%,decreasing,"1,060,200",0.280 - 0.665,0.50,0.79%,3.65,201.8M,17,7,2.65,0.630 / 0.635,15.21,9.30,,2.3,,"49,900 / 110,300",https://www.klsescreener.com/v2/stocks/view/0201/nova-wellness-group-berhad
2019-10-16,'0200,REVENUE ,REVENUE GROUP BERHAD,,1.62,1.650,1.570,1.610,"2,445,200",1,-0.010 ,-0.62%,decreasing,"1,478,900",0.905 - 1.730,0.00,0.00%,3.72,376.2M,43,6,6.57,1.600 / 1.610,15.18,25.41,,1.7,,"224,700 / 209,300",https://www.klsescreener.com/v2/stocks/view/0200/revenue-group-berhad
2019-10-16,'0208,GREATEC ,GREATECH TECHNOLOGY BERHAD,,1.9400000000000002,1.970,1.840,1.850,"3,919,300",9,-0.090 ,-4.64%,decreasing,"5,707,100",0.635 - 2.020,0.00,0.00%,7.46,"1,158.1M",25,11,7.12,1.850 / 1.860,28.69,17.53,,0.7,,"67,300 / 34,700",https://www.klsescreener.com/v2/stocks/view/0208/greatech-technology-berhad
2019-10-16,'0126,MICROLN ,MICROLINK SOLUTIONS BERHAD,,0.5599999999999999,0.585,0.535,0.585,"11,000",5,+0.025 ,+4.46%,increasing,"37,900",0.305 - 0.700,0.00,0.00%,1.74,97.9M,34,0,4.81,0.550 / 0.585,14.30,121.62,,0.3,,"20,000 / 4,000",https://www.klsescreener.com/v2/stocks/view/0126/microlink-solutions-berhad
2019-10-16,'0158,SCC ,SCC HOLDINGS BERHAD,,0.5,0.500,0.500,0.500,"1,800",0,0.000 ,0.00%,,"27,300",0.470 - 0.560,3.40,6.80%,4.30,70.6M,12,1,1.62,0.500 / 0.520,13.90,47.55,,0.1,,"37,800 / 82,800",https://www.klsescreener.com/v2/stocks/view/0158/scc-holdings-berhad
2019-10-16,'0010,IRIS ,IRIS CORPORATION BERHAD,,0.145,0.145,0.140,0.145,"4,747,500",0,0.000 ,0.00%,,"10,501,400",0.125 - 0.195,0.00,0.00%,1.31,430.1M,11,2,1.52,0.140 / 0.145,13.77,7.62,,0.5,,"27,469,000 / 5,073,100",https://www.klsescreener.com/v2/stocks/view/0010/iris-corporation-berhad
2019-10-16,'0018,LAMBO ,LAMBO GROUP BERHAD,,0.05,0.055,0.045,0.050,"9,798,500",0,0.000 ,0.00%,,"3,452,000",0.045 - 0.160,0.00,0.00%,0.79,105.1M,6,1,0.85,0.050 / 0.055,13.37,4.97,,2.8,,"70,000 / 12,085,800",https://www.klsescreener.com/v2/stocks/view/0018/lambo-group-berhad
2019-10-16,'0162,WIDAD ,WIDAD GROUP BERHAD,,0.33499999999999996,0.350,0.335,0.345,"10,883,900",2,+0.010 ,+2.99%,increasing,"4,041,100",0.215 - 0.355,0.00,0.00%,0.93,846.9M,37,3,5.03,0.340 / 0.345,13.55,9.96,,2.7,,"2,331,100 / 51,500",https://www.klsescreener.com/v2/stocks/view/0162/widad-group-berhad
2019-10-16,'0157,FOCUSP ,FOCUS POINT HOLDINGS BERHAD,,0.35,0.345,0.340,0.345,"91,200",1,-0.005 ,-1.43%,decreasing,"649,900",0.160 - 0.650,1.88,5.45%,4.59,75.9M,8,0,1.31,0.345 / 0.360,17.38,85.45,,0.1,,"8,300 / 91,200",https://www.klsescreener.com/v2/stocks/view/0157/focus-point-holdings-berhad
2019-10-16,'0193,KAB ,KEJURUTERAAN ASASTERA BERHAD,,0.52,0.530,0.495,0.500,"1,555,900",4,-0.020 ,-3.85%,decreasing,"3,062,200",0.185 - 0.530,1.00,2.00%,2.04,177.0M,25,1,3.13,0.500 / 0.505,12.75,37.51,,0.5,,"216,400 / 5,000",https://www.klsescreener.com/v2/stocks/view/0193/kejuruteraan-asastera-berhad
2019-10-16,'0039,GFM ,GFM SERVICES BERHAD,,0.36,0.370,0.360,0.365,"1,724,300",1,+0.005 ,+1.39%,increasing,"1,356,300",0.320 - 0.565,1.10,3.01%,2.67,172.1M,14,1,1.76,0.360 / 0.365,12.84,29.11,,1.3,,"392,600 / 67,500",https://www.klsescreener.com/v2/stocks/view/0039/gfm-services-berhad
2019-10-16,'0084,TECFAST ,TECHFAST HOLDINGS BERHAD,,0.375,0.405,0.380,0.400,"6,923,600",5,+0.025 ,+6.67%,increasing,"902,100",0.245 - 0.455,1.00,2.50%,1.42,91.3M,28,3,3.48,0.395 / 0.400,12.35,12.51,,7.7,,"411,900 / 13,900",https://www.klsescreener.com/v2/stocks/view/0084/techfast-holdings-berhad
2019-10-16,'0026,NOVAMSC ,NOVA MSC BERHAD,,0.08,0.085,0.080,0.085,"965,900",1,+0.005 ,+6.25%,increasing,"1,482,600",0.075 - 0.170,0.00,0.00%,0.99,63.9M,9,1,1.06,0.080 / 0.085,12.38,7.07,,0.7,,"332,100 / 1,498,400",https://www.klsescreener.com/v2/stocks/view/0026/nova-msc-berhad
2019-10-16,'0187,BCMALL ,BCM ALLIANCE BERHAD,,0.145,0.145,0.140,0.145,"1,348,900",0,0.000 ,0.00%,,"475,800",0.135 - 0.230,0.20,1.38%,1.48,61.1M,10,1,1.21,0.145 / 0.150,12.33,22.30,,2.8,,"48,500 / 469,000",https://www.klsescreener.com/v2/stocks/view/0187/bcm-alliance-berhad
2019-10-16,'0032,REDTONE ,REDTONE INTERNATIONAL BERHAD,,0.5650000000000001,0.570,0.550,0.555,"3,196,700",2,-0.010 ,-1.77%,decreasing,"5,032,800",0.150 - 0.595,1.00,1.80%,2.52,421.1M,22,2,2.59,0.550 / 0.555,11.75,23.88,,0.6,,"444,300 / 205,300",https://www.klsescreener.com/v2/stocks/view/0032/redtone-international-berhad
